date,simulated_power_generated,simulated_dc_inverter_input,transmitted_plane_of_array_irradiance,clearsky_GHI,DHI,angle_of_incidence,OT
2019/12/3 2:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 3:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 3:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 3:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 4:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 4:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 5:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 5:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 5:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 5:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 6:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 6:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 6:30,0.0,2.5006859022409937,5.28377633838708,5.0,5.0,79.91518053044939,5.0
2019/12/3 6:40,7.555328421236224,10.390885427258793,22.056422109471967,20.0,18.0,77.75398331055491,20.0
2019/12/3 6:50,20.375083761175304,23.461583264203327,50.13453292031728,41.0,36.0,75.51621338643977,41.0
2019/12/3 7:00,29.58584141539379,32.86036021203064,70.60497863565158,67.0,43.0,73.2516306577493,56.0
2019/12/3 7:10,41.36552569788161,44.889936252524585,96.99312407860212,95.0,57.0,70.97760093228932,77.0
2019/12/3 7:20,53.17054504264452,56.95603247297488,123.75845625550384,126.0,70.0,68.701888464101,99.0
2019/12/3 7:30,66.30572031251907,70.39426486150437,153.92943284565197,157.0,84.0,66.4286169554739,124.0
2019/12/3 7:40,79.68399736363195,84.09484960889057,185.09150350969335,189.0,98.0,64.160505460549,149.0
2019/12/3 7:50,89.63513900402195,94.29468586845444,208.53236375729355,222.0,113.0,61.89968968682141,170.0
2019/12/3 8:00,107.77925414429754,112.9119714257084,253.28828140594467,254.0,123.0,59.64824329287675,204.0
2019/12/3 8:10,134.19502046725472,140.06234430153887,319.0685436837479,286.0,127.0,57.40777338693775,248.0
2019/12/3 8:20,149.58175831019688,155.90207731242572,358.33587067043504,318.0,137.0,55.180401842585525,278.0
2019/12/3 8:30,173.219242616396,180.27163881385283,420.71855458559173,350.0,136.0,52.96833972412764,321.0
2019/12/3 8:40,125.70293806532536,131.3281734102707,298.3053666130944,380.0,189.0,50.7740253623942,263.0
2019/12/3 8:50,176.23711370815485,183.38614128894804,429.3487564139131,410.0,180.0,48.60024945023165,346.0
2019/12/3 9:00,146.3102136439153,152.5326651389456,351.1078644911852,439.0,216.0,46.450270789125724,309.0
2019/12/3 9:10,193.5284336373419,201.24498690039624,477.1305808676742,466.0,205.0,44.32786105803786,390.0
2019/12/3 9:20,200.16775548183577,208.10850555466257,495.9912601949053,492.0,218.0,42.237462606915805,409.0
2019/12/3 9:30,230.4195994787816,239.4262244148831,582.9313578012753,517.0,201.0,40.18436134636509,466.0
2019/12/3 9:40,242.46861487063268,251.9200889093522,618.8571864888378,542.0,202.0,38.17481138903823,494.0
2019/12/3 9:50,211.96757380839276,220.31541068415152,530.5357419051613,564.0,260.0,36.21631538566269,450.0
2019/12/3 10:00,215.97228330524436,224.46079511880347,542.6144837057025,585.0,271.0,34.317820749916294,463.0
2019/12/3 10:10,243.47583566465025,252.96502232224952,623.7233002719181,604.0,257.0,32.490062074604225,516.0
2019/12/3 10:20,252.039338191552,261.8524458612552,650.057826284562,622.0,260.0,30.7458493693292,536.0
2019/12/3 10:30,265.87048576554014,276.2192012853955,693.7669080537244,637.0,247.0,29.100392833734773,566.0
2019/12/3 10:40,270.7698109699737,281.3119432840192,709.6753771058011,656.0,250.0,27.57152971739078,579.0
2019/12/3 10:50,282.8698500828287,293.89796523940964,749.047156392307,667.0,232.0,26.17986591410916,605.0
2019/12/3 11:00,276.0036555451618,286.7545483777582,727.3095168723204,677.0,260.0,24.948467236554333,596.0
2019/12/3 11:10,289.91499112202064,301.2315146396901,773.1809696831529,685.0,236.0,23.90224825419836,624.0
2019/12/3 11:20,279.9603506415271,290.87052996576415,741.0557258782264,692.0,265.0,23.066513199166412,609.0
2019/12/3 11:30,283.0835374689364,294.1203413574138,752.5296573959668,696.0,261.0,22.464837441276888,616.0
2019/12/3 11:40,261.7378067141866,271.9248739903002,684.0443259121665,698.0,307.0,22.11637597219037,579.0
2019/12/3 11:50,267.26353462816996,277.66704855887986,701.9592288243492,698.0,300.0,22.03318350494714,590.0
2019/12/3 12:00,262.931744220789,273.16537076200126,688.7095426657468,697.0,305.0,22.218253629724224,581.0
2019/12/3 12:10,270.8348140337386,281.3795255555151,713.8333125515318,694.0,293.0,22.664960926463053,596.0
2019/12/3 12:20,282.24279449817266,293.24543428575186,750.024584215718,689.0,256.0,23.358279157597543,612.0
2019/12/3 12:30,262.0910477179627,272.2918781769836,685.4435575473003,681.0,293.0,24.277029004811386,575.0
2019/12/3 12:40,235.4439594681889,244.63467250593868,604.1540812148944,671.0,316.0,25.39668431057961,523.0
2019/12/3 12:50,228.49679192637012,237.43350036590508,583.4865060243044,658.0,313.0,26.69187003471558,507.0
2019/12/3 13:00,172.41140609082294,179.43805739195872,424.88283253032336,646.0,318.0,28.1382534230726,399.0
2019/12/3 13:10,179.5519962455598,186.80799321594665,444.0938086490374,631.0,313.0,29.71363980557109,410.0
2019/12/3 13:20,209.54562820189273,217.80900737495028,527.6779008544028,615.0,296.0,31.39847507459892,462.0
2019/12/3 13:30,285.8119491780386,296.9600173815507,761.2241320878179,597.0,195.0,33.17595126086051,597.0
2019/12/3 13:40,242.1233615223575,251.5619271933812,623.5673962393062,570.0,234.0,35.03180408402022,507.0
2019/12/3 13:50,245.873614868116,255.45290678826353,634.6355737409137,549.0,205.0,36.95404760843864,506.0
2019/12/3 14:00,256.96874020719696,266.970974440094,668.8545157320652,526.0,204.0,38.932697785911934,526.0
2019/12/3 14:10,246.89532458309813,256.5131509342069,637.5547991052073,501.0,199.0,40.959331671522925,501.0
2019/12/3 14:20,236.73594949946065,245.97432602051944,606.992777328017,475.0,194.0,43.02696476585513,475.0
2019/12/3 14:30,225.88788813510752,234.73020428163636,574.168756113642,449.0,189.0,45.12976135434281,449.0
2019/12/3 14:40,158.29669073973554,164.88181069441217,385.8619278313336,418.0,205.0,47.26276897427067,326.0
2019/12/3 14:50,198.78348074777648,206.6771983450249,496.043570816188,389.0,184.0,49.42180772192351,389.0
2019/12/3 15:00,185.29011134684103,192.73332435902032,458.4364180704604,360.0,176.0,51.60331616778027,360.0
2019/12/3 15:10,120.37572158670054,125.85196131294715,287.87750435945014,329.0,167.0,53.80423384355731,246.0
2019/12/3 15:20,100.24442929447817,105.17755271434694,237.8139415957949,298.0,155.0,56.02190330145584,209.0
2019/12/3 15:30,102.21006926122269,107.1948369789664,242.5966604479765,266.0,138.0,58.253984045872585,203.0
2019/12/3 15:40,71.95306171232734,76.17597979372573,169.52972195517015,234.0,125.0,60.49837294279784,153.0
2019/12/3 15:50,51.30602307187403,55.0495652287934,121.1597502928464,201.0,106.0,62.75312255219636,116.0
2019/12/3 16:00,41.827378750267336,45.36180299589984,99.28427436706916,170.0,91.0,65.01632371257162,97.0
2019/12/3 16:10,32.70505271583203,36.04471028694368,78.50091602023853,138.0,76.0,67.28604237061467,78.0
2019/12/3 16:20,24.168644204840792,27.33179870933086,59.22497609675069,108.0,61.0,69.55993974133841,61.0
2019/12/3 16:30,17.224331840678218,20.24799819215113,43.69055613694724,79.0,45.0,71.83492537194807,45.0
2019/12/3 16:40,11.097562378159392,14.001208613809956,30.0979386721192,51.0,31.0,74.10579284359385,31.0
2019/12/3 16:50,5.364884373980789,8.158813062291115,17.476222454778892,27.0,18.0,76.36249599458354,18.0
2019/12/3 17:00,0.9245900688331444,3.6352498828954873,7.76720997990173,10.0,8.0,78.57933983562762,8.0
2019/12/3 17:10,0.0,0.0,0.0,0.0,0.0,80.68496321928797,0.0
2019/12/3 17:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 17:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 17:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 18:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 18:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 18:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 18:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 19:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 19:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 19:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 19:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 20:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 20:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 20:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 20:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 21:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 21:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 21:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 21:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 22:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 22:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 23:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 23:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 23:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/3 23:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 0:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 1:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 1:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 2:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 2:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 2:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 3:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 3:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 3:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 4:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 4:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 5:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 5:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 5:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 5:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 6:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 6:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 6:30,0.0,0.0,0.0,0.0,0.0,80.00135992140896,0.0
2019/12/4 6:40,4.516194993506881,7.294092613151546,15.53441995980346,24.0,16.0,77.85034628089758,16.0
2019/12/4 6:50,11.968278107299188,14.888807265959262,31.84614602668641,46.0,29.0,75.61824060323003,30.0
2019/12/4 7:00,20.631553006490456,23.723200343693783,50.96591790544104,72.0,42.0,73.35723615448453,46.0
2019/12/4 7:10,29.51840570850135,32.791524437547146,70.72960892919275,101.0,56.0,71.08619385344466,63.0
2019/12/4 7:20,39.041861213791954,42.51613861577137,92.10058707062385,132.0,70.0,68.81320637890109,82.0
2019/12/4 7:30,49.48640212264204,53.18926607127574,115.76972595209384,164.0,85.0,66.5425494612838,103.0
2019/12/4 7:40,60.5528698171671,64.50705257000725,141.11980571657824,197.0,100.0,64.27701319990439,125.0
2019/12/4 7:50,75.84362605174518,80.16054544207088,176.639882357482,230.0,115.0,62.01877143082381,152.0
2019/12/4 8:00,43.69795658020577,47.27310474683021,102.91553223369792,263.0,106.0,59.76989086663848,106.0
2019/12/4 8:10,116.38167884814877,121.74765973914228,274.6226444959002,295.0,137.0,57.532043669035005,224.0
2019/12/4 8:20,74.7646063856233,79.05533831811576,174.72617929597783,327.0,151.0,55.30735839093468,169.0
2019/12/4 8:30,57.213185692209315,61.09053435520287,133.98437215330483,359.0,138.0,53.09802838348409,138.0
2019/12/4 8:40,112.32569837892984,117.5809805978624,264.81491398966915,389.0,188.0,50.90651198285986,241.0
2019/12/4 8:50,148.1600418924868,154.43772753908345,354.42415349456337,420.0,198.0,48.7356139560345,303.0
2019/12/4 9:00,138.55897028849097,144.55289006090803,330.0900660969629,448.0,217.0,46.58857463097569,294.0
2019/12/4 9:10,163.19875202066717,169.93544040510363,393.2899321917811,475.0,226.0,44.46917478958424,340.0
2019/12/4 9:20,103.16870508850232,108.17876823389663,242.9294911655481,501.0,218.0,42.38185880302964,239.0
2019/12/4 9:30,137.21482683556033,143.16959508394854,327.1603753954089,526.0,251.0,40.33188351973395,307.0
2019/12/4 9:40,186.4725114905714,193.95462559652913,455.2779220976888,549.0,261.0,38.32549724007148,397.0
2019/12/4 9:50,166.09658238890225,172.9237582082532,401.5966660935823,572.0,278.0,36.37015344008429,367.0
2019/12/4 10:00,142.91663541518764,149.03845459694486,342.09439017522106,592.0,278.0,34.47476167101088,327.0
2019/12/4 10:10,164.24846825302862,171.01785870591326,397.3549878148439,610.0,296.0,32.64997328392048,371.0
2019/12/4 10:20,164.03267234455004,170.7953329784588,396.7851965010493,628.0,303.0,30.908484128882705,373.0
2019/12/4 10:30,149.29744774415627,155.60922838422624,359.00138009408596,643.0,299.0,29.265362007056886,347.0
2019/12/4 10:40,153.40315281098813,159.83885029355628,369.7029248077823,656.0,306.0,27.738262087430986,356.0
2019/12/4 10:50,135.22608498018437,141.1231852016959,323.4706944545871,668.0,290.0,26.34749189269588,319.0
2019/12/4 11:00,164.4914121220933,171.26838341378098,398.9082188246959,678.0,322.0,25.115849262454557,382.0
2019/12/4 11:10,80.81709485385619,85.25587922996208,190.2721337662235,686.0,192.0,24.06789702413934,194.0
2019/12/4 11:20,123.726550672238,129.2962509207736,294.78658835257147,692.0,276.0,23.228604347361767,295.0
2019/12/4 11:30,101.8688928174538,106.84467514134636,240.9766205809145,696.0,236.0,22.62128128188421,244.0
2019/12/4 11:40,110.724004250728,115.93592412580196,262.5116002903299,697.0,254.0,22.26496338590084,265.0
2019/12/4 11:50,117.85263862875506,123.25908215474476,280.1879329754491,697.0,267.0,22.17179412922323,282.0
2019/12/4 12:00,167.17401161401114,174.03499963135266,406.4281673735059,696.0,331.0,22.3450641357633,391.0
2019/12/4 12:10,112.69716474187624,117.9625320761919,267.3721493067249,693.0,257.0,22.778686282382743,270.0
2019/12/4 12:20,82.08977521384514,86.56005073539032,193.21428480437447,687.0,195.0,23.458167962698568,198.0
2019/12/4 12:30,28.4332536785687,31.68389070664709,68.93398857162785,680.0,71.0,24.3628912756202,71.0
2019/12/4 12:40,109.09982594708408,114.26797830263936,258.25310951293073,669.0,249.0,25.468791021153788,260.0
2019/12/4 12:50,56.52160226909984,60.38314711392346,133.01347090581712,658.0,137.0,26.75083979844973,137.0
2019/12/4 13:00,110.17370431853992,115.37077204175492,260.7528383679533,646.0,249.0,28.184890138387026,262.0
2019/12/4 13:10,53.63567392526284,57.43166668698907,126.21716217340312,631.0,130.0,29.748849494101183,130.0
2019/12/4 13:20,104.08823167096767,109.12262524663424,245.68516133372853,615.0,236.0,31.423196063648053,248.0
2019/12/4 13:30,92.53600284697085,97.26948746143904,217.63516847339372,597.0,214.0,33.191067942704755,220.0
2019/12/4 13:40,34.972553481541055,38.36002966011028,83.4975072839436,575.0,86.0,35.03815476793311,86.0
2019/12/4 13:50,37.136857205455875,40.57034199430427,88.35201352138219,554.0,91.0,36.95240576508409,91.0
2019/12/4 14:00,20.72014246711177,23.813569129870572,51.457766116848966,532.0,53.0,38.92372643285702,53.0
2019/12/4 14:10,37.60374744296834,41.04720428094839,89.32291476886991,508.0,92.0,40.94367464337623,92.0
2019/12/4 14:20,54.225995686350224,58.03534526087964,127.18806342089084,483.0,131.0,43.00518471210045,131.0
2019/12/4 14:30,47.4768775016586,51.13511269158269,111.65364346108736,456.0,115.0,45.102327741727386,115.0
2019/12/4 14:40,31.62977498766216,34.94689357418467,75.73029730404187,427.0,78.0,47.230108760783125,78.0
2019/12/4 14:50,37.23438431525177,40.66995075505431,88.35201352138219,398.0,91.0,49.38430733133723,91.0
2019/12/4 15:00,88.81998406034776,93.4588712358526,207.87529047857305,368.0,176.0,51.56129792123957,199.0
2019/12/4 15:10,60.18992995037822,64.13572128104545,140.6712310860702,338.0,141.0,53.75799008356477,143.0
2019/12/4 15:20,14.222828209114706,17.18734015756229,36.89424740453322,306.0,38.0,55.97167878163344,38.0
2019/12/4 15:30,19.943073824696125,23.020913373253745,49.51596362187353,275.0,51.0,58.20001746961471,51.0
2019/12/4 15:40,62.684269142939776,66.68793555543326,146.19122357466816,241.0,122.0,60.44086407348884,138.0
2019/12/4 15:50,7.166712523608723,9.994857503023944,21.35982744472976,209.0,22.0,62.69224702404891,22.0
2019/12/4 16:00,5.837966156022514,8.64085470471007,18.44712370226661,177.0,19.0,64.95225552486725,19.0
2019/12/4 16:10,4.5029947816886695,7.280643491361094,15.53441995980346,146.0,16.0,67.21885619124708,16.0
2019/12/4 16:20,3.6149279153811538,6.375861135973956,13.592617464828027,115.0,14.0,69.48981708821121,14.0
2019/12/4 16:30,2.278891046916222,5.014789617531855,10.67991372236488,86.0,11.0,71.76198111474605,11.0
2019/12/4 16:40,1.3872072404641025,4.106472753738321,8.738111227389446,59.0,9.0,74.0302685607286,9.0
2019/12/4 16:50,0.492498036322115,3.195134637563181,6.796308732414014,35.0,7.0,76.28453876554869,7.0
2019/12/4 17:00,0.0,1.827676472107076,3.883604989950865,16.0,4.0,78.49925250003365,4.0
2019/12/4 17:10,0.0,0.0,0.0,0.0,0.0,80.60369365399936,0.0
2019/12/4 17:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 17:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 17:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 18:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 18:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 18:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 18:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 19:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 19:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 19:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 19:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 20:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 20:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 20:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 20:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 21:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 21:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 21:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 21:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 22:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 22:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 23:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 23:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 23:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/4 23:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 0:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 1:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 1:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 2:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 2:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 2:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 3:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 3:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 3:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 4:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 4:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 5:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 5:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/5 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
